feature,coefficient,selected,etf,split_id,target_column,alpha,l1_ratio,inner_cv_time_series_rank_ic
z_return_20d,-0.0005335939415495408,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_return_20d_rel_spy,-4.4976070701808944e-07,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_return_20d_excess_rf,-1.7486084906737125e-10,False,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_return_60d_rel_spy,0.0005746865969346677,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_price_to_MA20,-0.00209064482682899,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_price_to_MA50,0.00047686060598333145,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_MA20_minus_MA50,-0.002628223666487561,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_volatility_20d,0.002113729348118117,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_max_drawdown_60d,-8.439076889383059e-05,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_ATR_14,-0.0013404605461033417,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_volume_change,-0.00014891029708667406,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_relative_volume,-0.00030605767155959704,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_RSI_14,0.002433387527328403,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_market_beta_60d,-0.00146148555834431,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_idio_vol_60d,-0.005417407915778523,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_Federal_Funds_Rate,-0.00022913721883368771,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_Treasury_10Y,0.0042338194433622495,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_Yield_Spread_10Y2Y,-0.005795014797885823,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_Breakeven_Inflation_10Y,-0.0011973035734914432,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_CPI,0.0019259242901241576,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_Unemployment_Rate,-0.0019104235776553464,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_Financial_Conditions_Index,0.0029921418368774534,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_VIX,0.002149629204900382,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_rate_sensitivity_beta,-0.0002025385210973693,True,XLP,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17120583503529604
z_return_5d,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_return_5d_rel_spy,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_return_5d_excess_rf,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_return_20d,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_return_20d_rel_spy,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_return_20d_excess_rf,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_return_60d_rel_spy,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_price_to_MA20,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_price_to_MA50,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_MA20_minus_MA50,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_volatility_20d,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_max_drawdown_60d,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_ATR_14,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_volume_change,0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_relative_volume,0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_RSI_14,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_market_beta_60d,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_idio_vol_60d,0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_Federal_Funds_Rate,0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_Treasury_10Y,0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_Yield_Spread_10Y2Y,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_Breakeven_Inflation_10Y,0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_CPI,0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_Unemployment_Rate,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_Financial_Conditions_Index,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_VIX,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_rate_sensitivity_beta,-0.0,False,XLRE,3,target_5d_forward_return_excess_spy,0.01,0.3,0.1658061119945661
z_return_5d,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_return_5d_rel_spy,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_return_5d_excess_rf,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_return_20d,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_return_20d_rel_spy,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_return_20d_excess_rf,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_return_60d_rel_spy,-0.001591756043195562,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_price_to_MA20,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_price_to_MA50,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_MA20_minus_MA50,-0.0009352801711767625,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_volatility_20d,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_max_drawdown_60d,-0.0003704144759850821,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_ATR_14,-0.0015206130065128674,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_volume_change,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_relative_volume,-0.00035462034310181805,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_RSI_14,0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_market_beta_60d,-0.0020584316712720253,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_idio_vol_60d,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_Federal_Funds_Rate,0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_Treasury_10Y,0.00282946913044493,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_Yield_Spread_10Y2Y,-0.0020499885515546227,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_Breakeven_Inflation_10Y,0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_CPI,0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_Unemployment_Rate,-0.0,False,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_Financial_Conditions_Index,0.0015300599009011827,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_VIX,-0.00020621141598609066,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_rate_sensitivity_beta,-0.001144987525561798,True,XLU,3,target_5d_forward_return_excess_spy,0.001,0.7,0.13300942724761014
z_return_5d,-0.00011991174775965085,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_return_5d_rel_spy,-1.2270156465629136e-07,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_return_5d_excess_rf,-6.582622365831009e-11,False,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_return_20d,0.002965029909471417,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_return_20d_rel_spy,5.372632138646881e-06,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_return_20d_excess_rf,4.907000785346438e-09,False,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_return_60d_rel_spy,-0.0007589489702871196,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_price_to_MA20,-0.0009093878491957985,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_price_to_MA50,-0.0022490650887895575,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_MA20_minus_MA50,-0.0009784200184193043,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_volatility_20d,-9.726810182121444e-05,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_max_drawdown_60d,0.0015807796886640878,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_ATR_14,-0.0029188959968725827,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_volume_change,-0.0003321572391626152,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_relative_volume,2.0454769678517614e-05,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_RSI_14,-0.0019385591362074937,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_market_beta_60d,0.0,False,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_idio_vol_60d,0.00326436527909516,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_Federal_Funds_Rate,-0.001696336242206706,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_Treasury_10Y,0.0017159383838603584,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_Yield_Spread_10Y2Y,-0.0002671350326584733,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_Breakeven_Inflation_10Y,0.0020994995766295487,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_CPI,0.0018823601048176244,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_Unemployment_Rate,-0.0005480617272280839,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_Financial_Conditions_Index,0.004843288324183301,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_VIX,-0.00027223623617071566,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_rate_sensitivity_beta,0.001151099457529956,True,XLV,3,target_5d_forward_return_excess_spy,0.0001,0.7,0.18813295077237366
z_return_5d,0.0003798786279307427,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_return_5d_rel_spy,2.773646867628448e-07,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_return_5d_excess_rf,1.0156319010055678e-10,False,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_return_20d,0.0020428663028385116,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_return_20d_rel_spy,1.4621460001666446e-06,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_return_20d_excess_rf,5.301827228378545e-10,False,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_return_60d_rel_spy,-0.002177052988847875,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_price_to_MA20,-0.002612175111391616,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_price_to_MA50,-0.0011034507312797717,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_MA20_minus_MA50,-0.0035309386049737807,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_volatility_20d,0.0019713006190429554,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_max_drawdown_60d,0.002158631711687344,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_ATR_14,-0.0005507395251021655,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_volume_change,-0.001347249194040037,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_relative_volume,0.0026351930431195597,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_RSI_14,0.0009437659979477497,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_market_beta_60d,-0.004190690318764513,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_idio_vol_60d,-0.00032348577157216617,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_Federal_Funds_Rate,0.0027850987692406896,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_Treasury_10Y,-0.0036635014617859892,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_Yield_Spread_10Y2Y,0.0028760777994718974,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_Breakeven_Inflation_10Y,0.002903000614522786,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_CPI,-0.0016043807629938648,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_Unemployment_Rate,0.0015745806874341494,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_Financial_Conditions_Index,-0.00043217182043379135,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_VIX,0.00043431877217789156,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_rate_sensitivity_beta,0.002076159906311735,True,XLY,3,target_5d_forward_return_excess_spy,1e-05,0.1,0.17602147647265584
z_return_5d,-0.0019767533549009306,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_return_5d_rel_spy,-7.345051521883992e-07,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_return_5d_excess_rf,-1.379849918693701e-10,False,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_return_20d,-0.0024286380674772403,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_return_20d_rel_spy,-8.848442153041152e-07,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_return_20d_excess_rf,-1.6376091549846633e-10,False,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_return_60d_rel_spy,-0.001992866352872637,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_price_to_MA20,0.0024130118912416396,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_price_to_MA50,0.002823568375098303,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_MA20_minus_MA50,-0.001658746980189768,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_volatility_20d,0.0003157522135939679,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_max_drawdown_60d,-0.0006973372245821769,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_ATR_14,-0.0011895760043856443,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_volume_change,1.9225258354042393e-05,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_relative_volume,0.00040686671871828316,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_RSI_14,-0.0021311968289762875,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_market_beta_60d,0.0005782969353866622,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_idio_vol_60d,-0.0012035861044870063,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_Federal_Funds_Rate,-0.000601501642038405,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_Treasury_10Y,-0.0008883061831807528,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_Yield_Spread_10Y2Y,3.751656179110169e-05,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_Breakeven_Inflation_10Y,0.001424502976194309,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_CPI,-0.0012791339043866656,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_Unemployment_Rate,0.0005472148906031615,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_Financial_Conditions_Index,6.567960681486957e-05,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_VIX,0.0011350003888452123,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_rate_sensitivity_beta,-0.0025407356509330407,True,XLB,4,target_5d_forward_return_excess_spy,1e-05,0.5,0.0164116741179097
z_return_5d,-0.0002717531131353618,True,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_return_5d_rel_spy,-0.00027441789031013367,True,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_return_5d_excess_rf,-0.00027479912205909693,True,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_return_20d,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_return_20d_rel_spy,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_return_20d_excess_rf,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_return_60d_rel_spy,0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_price_to_MA20,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_price_to_MA50,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_MA20_minus_MA50,0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_volatility_20d,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_max_drawdown_60d,0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_ATR_14,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_volume_change,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_relative_volume,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_RSI_14,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_market_beta_60d,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_idio_vol_60d,0.00015164450237975752,True,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_Federal_Funds_Rate,0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_Treasury_10Y,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_Yield_Spread_10Y2Y,0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_Breakeven_Inflation_10Y,-7.89806799957403e-05,True,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_CPI,-0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_Unemployment_Rate,0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_Financial_Conditions_Index,2.666372722856757e-05,True,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_VIX,0.0,False,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_rate_sensitivity_beta,-8.589711688377715e-05,True,XLC,4,target_5d_forward_return_excess_spy,0.01,0.1,0.09639876734561405
z_return_5d,0.0017302049902016411,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_return_5d_rel_spy,0.0,False,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_return_5d_excess_rf,4.1706349535129856e-20,False,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_return_20d,0.0038243074586960754,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_return_20d_rel_spy,2.0081607301165022e-17,False,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_return_20d_excess_rf,2.9194444674590894e-19,False,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_return_60d_rel_spy,-0.007060265531494398,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_price_to_MA20,-0.002166508654350768,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_price_to_MA50,0.0005078136321166988,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_MA20_minus_MA50,0.0025193405096196847,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_volatility_20d,0.004596552019340191,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_max_drawdown_60d,0.004814052439133355,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_ATR_14,-0.012444864030255763,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_volume_change,-0.0008697150401485519,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_relative_volume,-0.0006289850271232759,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_RSI_14,0.00243922896747367,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_market_beta_60d,0.002657923876102201,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_idio_vol_60d,0.003265535774733186,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_Federal_Funds_Rate,0.0035509665318052166,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_Treasury_10Y,0.008271873804879851,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_Yield_Spread_10Y2Y,-0.001038432010090463,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_Breakeven_Inflation_10Y,-0.010682165611546909,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_CPI,0.005114148646824033,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_Unemployment_Rate,0.0010637882483359284,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_Financial_Conditions_Index,-0.006662281694098375,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_VIX,-0.001538675517394284,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_rate_sensitivity_beta,-0.007115982882215189,True,XLE,4,target_5d_forward_return_excess_spy,0.0001,1.0,-0.020674297660774627
z_return_5d,0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_return_5d_rel_spy,0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_return_5d_excess_rf,0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_return_20d,-0.0006404628662893244,True,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_return_20d_rel_spy,-0.00020476604409795193,True,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_return_20d_excess_rf,-3.287216500302396e-05,True,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_return_60d_rel_spy,-0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_price_to_MA20,-0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_price_to_MA50,-0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_MA20_minus_MA50,-0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_volatility_20d,0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_max_drawdown_60d,-0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_ATR_14,-0.0005015374466914706,True,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
z_volume_change,-0.0,False,XLF,4,target_5d_forward_return_excess_spy,0.001,0.7,-0.03527560825020488
